DATA,-162.222427,154.536514,-157.685852,-0.144634,0.016791,-0.004134,0.989334
DATA,-162.834381,150.826385,-157.337769,-0.144699,0.016787,-0.004178,0.989325
DATA,-163.609924,153.270752,-158.346634,-0.144671,0.016730,-0.004274,0.989329
DATA,-163.167419,156.275574,-157.831589,-0.144642,0.016771,-0.004434,0.989332
DATA,-162.060562,156.248306,-157.520340,-0.144518,0.016631,-0.004541,0.989352
DATA,-162.878220,153.975739,-158.158844,-0.144548,0.016599,-0.004452,0.989349
DATA,-161.997604,154.836731,-157.083115,-0.144505,0.016553,-0.004404,0.989356
DATA,-163.625092,155.626572,-159.118927,-0.144485,0.016507,-0.004421,0.989359
DATA,-162.503754,157.091522,-158.935699,-0.144482,0.016581,-0.004347,0.989359
DATA,-160.932938,156.286041,-157.728821,-0.144478,0.016652,-0.004274,0.989359
DATA,-160.575668,154.727005,-156.182343,-0.144445,0.016719,-0.004181,0.989363
DATA,-164.221527,154.913467,-156.983948,-0.144474,0.016753,-0.004147,0.989358
DATA,-163.732956,156.306442,-158.115768,-0.144291,0.016751,-0.004326,0.989384
DATA,-162.540451,154.190826,-158.020477,-0.144183,0.016612,-0.004529,0.989401
DATA,-162.790436,157.519104,-158.089447,-0.144158,0.016571,-0.004550,0.989406
DATA,-164.162766,154.242706,-158.192368,-0.144213,0.016663,-0.004406,0.989397
DATA,-162.920471,154.427429,-157.501038,-0.144257,0.016717,-0.004480,0.989389
DATA,-162.955688,154.696213,-158.230621,-0.144344,0.016762,-0.004362,0.989376
DATA,-163.668472,153.661575,-157.262756,-0.144449,0.016781,-0.004340,0.989360
DATA,-161.766876,156.056305,-156.768890,-0.144463,0.016768,-0.004217,0.989359
DATA,-163.675079,155.612701,-159.047287,-0.144513,0.016920,-0.004033,0.989350
DATA,-162.652878,156.902130,-158.416656,-0.144513,0.016961,-0.004021,0.989349
DATA,-162.240005,154.774719,-157.987808,-0.144504,0.017083,-0.004158,0.989348
DATA,-163.447601,155.786758,-157.644318,-0.144416,0.016988,-0.004365,0.989362
DATA,-163.062180,157.321838,-158.416824,-0.144505,0.016850,-0.004293,0.989351
DATA,-164.776245,154.473129,-159.546921,-0.144424,0.016784,-0.004386,0.989364
DATA,-162.862854,155.159546,-157.345108,-0.144482,0.016826,-0.004308,0.989355
