DATA,-153.051117,154.802414,-156.702972,0.009173,-0.638149,0.769408,0.026315,0.327189,-0.005041,0.010181,-0.944891
DATA,-151.868134,153.810562,-157.804871,0.014555,-0.638221,0.769255,0.026625,0.327098,-0.004903,0.010355,-0.944921
DATA,-152.725204,154.980392,-157.768265,0.012715,-0.638190,0.769292,0.027235,0.327125,-0.004850,0.010339,-0.944912
DATA,-154.588837,154.078888,-156.417572,0.013822,-0.638175,0.769269,0.027677,0.327203,-0.004782,0.010442,-0.944884
DATA,-153.631409,153.659988,-157.064377,0.011885,-0.638159,0.769323,0.027469,0.327341,-0.004921,0.010151,-0.944839
DATA,-152.903290,155.650970,-157.802719,0.013401,-0.638127,0.769260,0.029227,0.327279,-0.004943,0.010353,-0.944858
DATA,-151.868927,154.822067,-157.642670,0.012804,-0.638189,0.769304,0.026862,0.327232,-0.004775,0.010477,-0.944874
DATA,-151.607895,154.156952,-157.474136,0.011816,-0.638200,0.769331,0.026295,0.327265,-0.004773,0.010528,-0.944862
DATA,-150.490189,154.866989,-157.553452,0.011571,-0.638140,0.769304,0.028549,0.327304,-0.004669,0.010518,-0.944849
DATA,-151.401932,154.281235,-157.401901,0.013517,-0.638219,0.769255,0.027217,0.327281,-0.004721,0.010409,-0.944858
DATA,-154.202423,152.810486,-157.234131,0.010872,-0.638164,0.769316,0.027944,0.327314,-0.004797,0.010345,-0.944847
DATA,-152.965012,154.374771,-156.911255,0.011289,-0.638178,0.769298,0.027966,0.327335,-0.005026,0.010248,-0.944839
DATA,-152.857254,154.656006,-156.791290,0.014092,-0.638294,0.769276,0.024420,0.327411,-0.005627,0.010305,-0.944809
DATA,-153.113632,152.958603,-157.438828,0.009330,-0.638166,0.769341,0.027772,0.327450,-0.005847,0.010237,-0.944795
DATA,-155.167053,154.127975,-157.511475,0.013164,-0.638235,0.769224,0.027892,0.327415,-0.005749,0.010431,-0.944806
DATA,-153.424667,153.682907,-158.236664,0.011264,-0.638199,0.769260,0.028534,0.327352,-0.005553,0.010653,-0.944826
DATA,-153.338760,153.430588,-158.727188,0.014382,-0.638282,0.769193,0.027028,0.327400,-0.005898,0.010674,-0.944807
DATA,-152.460495,154.735245,-157.338181,0.013506,-0.638282,0.769211,0.026986,0.327474,-0.006222,0.010421,-0.944782
DATA,-152.589111,153.831360,-156.489777,0.013708,-0.638292,0.769183,0.027439,0.327581,-0.006242,0.010368,-0.944746
DATA,-152.602463,155.230759,-156.947098,0.014839,-0.638319,0.769140,0.027403,0.327469,-0.002987,0.008780,-0.944816
DATA,-151.969620,154.234680,-156.602722,0.009573,-0.638227,0.769258,0.028581,0.325352,-0.003566,0.014625,-0.945473
DATA,-153.767624,155.307251,-156.645828,0.012922,-0.638324,0.769219,0.026012,0.322977,0.001163,0.007007,-0.946380
DATA,-153.922394,153.670898,-157.464828,0.013306,-0.638278,0.769165,0.028435,0.323568,0.002863,-0.000542,-0.946200
DATA,-150.888947,155.170609,-156.634979,0.010764,-0.638304,0.769258,0.026350,0.323275,-0.001669,0.005430,-0.946288
DATA,-154.048233,152.577118,-158.116135,0.013396,-0.638239,0.769168,0.029209,0.323083,-0.000187,0.009320,-0.946325
